"id" "task" "block" "RT" "Correct"
76 1 3 1011 1
76 1 3 805 1
76 1 3 749 1
76 1 3 677 1
76 1 4 936 1
76 1 4 961 0
76 1 4 812 0
76 1 4 1304 1
76 1 4 859 0
76 1 4 1341 1
76 1 4 725 1
76 1 4 1043 1
76 1 4 677 1
76 1 4 746 1
76 1 4 1073 1
76 1 4 860 1
76 1 4 647 1
76 1 4 837 1
76 1 5 1225 1
76 1 5 769 0
76 1 5 745 1
76 1 5 861 1
76 1 5 687 1
76 1 5 888 0
76 1 5 1396 1
76 1 5 877 0
76 1 5 908 1
76 1 5 655 0
76 1 5 650 1
76 1 5 1359 1
76 1 5 941 1
76 1 5 841 1
76 2 1 586 1
76 2 1 687 1
76 2 1 607 1
76 2 1 716 1
76 2 1 1019 0
76 2 1 648 1
76 2 1 701 1
76 2 1 498 1
76 2 1 567 1
76 2 1 701 1
76 2 1 563 1
76 2 1 901 1
76 2 1 566 1
76 2 1 681 1
76 2 2 891 1
76 2 2 605 0
76 2 2 505 1
76 2 2 697 1
76 2 2 650 1
76 2 2 511 1
76 2 2 684 1
76 2 2 590 1
76 2 2 480 1
76 2 2 585 1
76 2 2 511 1
76 2 2 656 1
76 2 2 433 1
76 2 2 635 1
76 2 3 534 1
76 2 3 696 0
76 2 3 635 1
76 2 3 635 0
76 2 3 657 1
76 2 3 800 1
76 2 3 634 1
76 2 3 510 1
76 2 3 564 1
76 2 3 678 1
76 2 3 650 0
76 2 3 546 1
76 2 3 893 1
76 2 3 894 1
76 2 4 614 1
76 2 4 594 1
76 2 4 551 1
76 2 4 588 1
76 2 4 597 1
76 2 4 659 1
76 2 4 878 1
76 2 4 730 1
76 2 4 671 1
76 2 4 712 1
76 2 4 598 1
76 2 4 571 1
76 2 4 488 0
76 2 4 761 1
76 2 5 641 1
76 2 5 764 1
76 2 5 897 1
76 2 5 625 1
76 2 5 548 1
76 2 5 561 1
76 2 5 509 1
76 2 5 603 1
76 2 5 493 1
76 2 5 809 1
76 2 5 516 1
76 2 5 625 1
76 2 5 509 1
76 2 5 664 1
76 3 1 480 1
76 3 1 595 1
76 3 1 525 1
76 3 1 486 1
76 3 1 530 1
76 3 1 639 1
76 3 1 707 1
76 3 1 479 1
76 3 1 533 1
76 3 1 592 1
76 3 1 551 1
76 3 1 484 1
76 3 1 679 0
76 3 1 630 1
76 3 2 604 1
76 3 2 541 1
76 3 2 433 1
76 3 2 479 1
76 3 2 562 1
76 3 2 496 1
76 3 2 642 1
76 3 2 516 1
76 3 2 617 1
76 3 2 812 1
76 3 2 536 1
76 3 2 634 1
76 3 2 498 1
76 3 2 763 1
76 3 3 526 1
76 3 3 499 1
76 3 3 591 1
76 3 3 473 1
76 3 3 591 1
76 3 3 540 1
76 3 3 533 1
76 3 3 651 1
76 3 3 606 1
76 3 3 545 1
76 3 3 513 1
76 3 3 479 1
76 3 3 389 1
76 3 3 576 1
76 3 4 498 1
76 3 4 545 1
76 3 4 650 0
76 3 4 670 1
76 3 4 460 1
76 3 4 434 1
76 3 4 582 1
76 3 4 706 1
76 3 4 590 1
76 3 4 609 1
76 3 4 696 1
76 3 4 649 1
76 3 4 614 1
76 3 4 720 1
76 3 5 496 1
76 3 5 475 1
76 3 5 529 1
76 3 5 615 1
76 3 5 613 1
76 3 5 490 1
76 3 5 575 0
76 3 5 720 1
76 3 5 540 1
76 3 5 750 1
76 3 5 511 1
76 3 5 733 1
76 3 5 456 1
76 3 5 626 1
76 4 1 452 1
76 4 1 509 1
76 4 1 664 1
76 4 1 455 1
76 4 1 506 1
76 4 1 470 1
76 4 1 476 1
76 4 1 489 1
76 4 1 673 1
76 4 1 564 1
76 4 1 543 1
76 4 1 534 1
76 4 1 652 1
76 4 1 606 1
76 4 2 380 1
76 4 2 606 1
76 4 2 496 1
76 4 2 656 1
76 4 2 585 1
76 4 2 798 1
76 4 2 844 1
76 4 2 544 1
76 4 2 422 1
76 4 2 446 1
76 4 2 638 1
76 4 2 622 1
76 4 2 569 1
76 4 2 526 1
76 4 3 571 1
76 4 3 586 1
76 4 3 480 1
76 4 3 452 1
76 4 3 465 1
76 4 3 525 1
76 4 3 485 1
76 4 3 508 1
76 4 3 618 1
76 4 3 542 1
76 4 3 457 1
76 4 3 500 1
76 4 3 547 1
76 4 3 470 1
76 4 4 514 1
76 4 4 479 1
76 4 4 890 1
76 4 4 583 1
76 4 4 447 1
76 4 4 458 1
76 4 4 477 1
76 4 4 673 1
76 4 4 616 1
76 4 4 485 1
76 4 4 502 1
76 4 4 625 1
76 4 4 843 1
76 4 4 871 1
76 4 5 581 1
76 4 5 479 1
76 4 5 615 1
76 4 5 381 1
76 4 5 560 1
76 4 5 571 1
76 4 5 617 1
76 4 5 594 1
76 4 5 499 1
76 4 5 953 1
76 4 5 427 1
76 4 5 429 1
76 4 5 597 1
76 4 5 804 1
76 5 1 477 1
76 5 1 517 1
76 5 1 388 1
76 5 1 338 1
76 5 1 489 1
76 5 1 318 1
76 5 1 379 1
76 5 1 401 1
76 5 1 441 1
76 5 1 755 1
76 5 1 391 1
76 5 1 419 1
76 5 1 420 1
76 5 1 413 1
76 5 2 384 1
76 5 2 471 1
76 5 2 288 1
76 5 2 422 1
76 5 2 346 1
76 5 2 343 1
76 5 2 442 1
76 5 2 397 1
76 5 2 425 1
76 5 2 416 1
76 5 2 468 1
76 5 2 738 1
76 5 2 492 1
76 5 2 427 0
76 5 3 537 1
76 5 3 531 1
76 5 3 500 1
76 5 3 479 1
76 5 3 365 1
76 5 3 616 1
76 5 3 535 1
76 5 3 467 1
76 5 3 445 1
76 5 3 487 1
76 5 3 504 1
76 5 3 360 1
76 5 3 432 1
76 5 3 488 1
76 5 4 410 1
76 5 4 363 1
76 5 4 487 1
76 5 4 419 1
76 5 4 462 0
76 5 4 635 1
76 5 4 483 1
76 5 4 559 1
76 5 4 406 1
76 5 4 464 1
76 5 4 423 1
76 5 4 543 1
76 5 4 696 1
76 5 4 511 1
76 5 5 386 1
76 5 5 415 1
76 5 5 458 1
76 5 5 381 1
76 5 5 423 1
76 5 5 380 1
76 5 5 362 1
76 5 5 475 1
76 5 5 411 1
76 5 5 483 1
76 5 5 433 1
76 5 5 479 1
76 5 5 689 1
76 5 5 428 1
76 6 1 605 1
76 6 1 512 1
76 6 1 575 0
76 6 1 689 1
76 6 1 575 1
76 6 1 725 1
76 6 1 639 1
76 6 1 618 1
76 6 1 605 1
76 6 1 583 1
76 6 1 473 1
76 6 1 578 1
76 6 1 532 1
76 6 1 578 1
76 6 2 716 1
76 6 2 463 1
76 6 2 481 1
76 6 2 795 1
76 6 2 494 1
76 6 2 555 1
76 6 2 665 1
76 6 2 464 1
76 6 2 604 1
76 6 2 753 1
76 6 2 501 1
76 6 2 531 1
76 6 2 453 1
76 6 2 622 1
76 6 3 475 1
76 6 3 576 1
76 6 3 519 1
76 6 3 413 1
76 6 3 392 1
76 6 3 385 1
76 6 3 563 1
76 6 3 581 1
76 6 3 483 1
76 6 3 495 1
76 6 3 443 1
76 6 3 446 1
76 6 3 435 1
76 6 3 868 1
76 6 4 429 1
76 6 4 600 1
76 6 4 490 1
76 6 4 559 1
76 6 4 489 1
76 6 4 712 1
76 6 4 700 1
76 6 4 692 1
76 6 4 707 1
76 6 4 485 1
76 6 4 577 1
76 6 4 581 1
76 6 4 826 1
76 6 4 469 1
76 6 5 504 1
76 6 5 590 1
76 6 5 479 1
76 6 5 850 1
76 6 5 634 1
76 6 5 559 1
76 6 5 543 1
76 6 5 541 1
76 6 5 458 1
76 6 5 642 1
76 6 5 403 1
76 6 5 395 1
76 6 5 431 1
76 6 5 435 1
76 7 1 997 0
76 7 1 860 1
76 7 1 777 1
76 7 1 676 1
76 7 1 636 1
76 7 1 720 1
76 7 1 690 1
76 7 1 620 1
76 7 1 652 1
76 7 1 589 1
76 7 1 572 1
76 7 1 784 1
76 7 1 733 0
76 7 1 519 0
76 7 2 537 1
76 7 2 486 1
76 7 2 474 1
76 7 2 913 1
76 7 2 474 1
76 7 2 583 1
76 7 2 534 1
76 7 2 474 1
76 7 2 533 1
76 7 2 488 1
76 7 2 582 1
76 7 2 549 1
76 7 2 432 1
76 7 2 854 1
76 7 3 597 1
76 7 3 585 1
76 7 3 470 1
76 7 3 639 1
76 7 3 538 1
76 7 3 474 1
76 7 3 694 1
76 7 3 586 1
76 7 3 630 1
76 7 3 507 1
76 7 3 570 1
76 7 3 459 1
76 7 3 657 1
76 7 3 598 1
76 7 4 644 1
76 7 4 589 1
76 7 4 667 1
76 7 4 568 1
76 7 4 537 1
76 7 4 565 1
76 7 4 576 1
76 7 4 729 1
76 7 4 576 1
76 7 4 774 1
76 7 4 777 1
76 7 4 556 1
76 7 4 832 1
76 7 4 617 1
76 7 5 518 1
76 7 5 461 1
76 7 5 545 1
76 7 5 515 1
76 7 5 459 1
76 7 5 539 1
76 7 5 652 1
76 7 5 532 1
76 7 5 527 1
76 7 5 591 1
76 7 5 471 1
76 7 5 553 0
76 7 5 899 1
76 7 5 470 1
76 8 1 585 1
76 8 1 600 1
76 8 1 547 1
76 8 1 880 0
76 8 1 834 0
76 8 1 820 1
76 8 1 826 1
76 8 1 794 1
76 8 1 610 1
76 8 1 669 1
76 8 1 893 1
76 8 1 542 1
76 8 1 652 1
76 8 1 953 1
76 8 2 658 1
76 8 2 706 1
76 8 2 689 1
76 8 2 892 1
76 8 2 949 1
76 8 2 1287 1
76 8 2 1099 1
76 8 2 1102 1
76 8 2 774 1
76 8 2 975 0
76 8 2 1723 0
76 8 2 627 1
76 8 2 710 1
76 8 2 784 1
76 8 3 1134 1
76 8 3 1432 0
76 8 3 827 1
76 8 3 728 1
76 8 3 774 1
76 8 3 864 1
76 8 3 805 1
76 8 3 1030 1
76 8 3 826 1
76 8 3 1350 1
76 8 3 737 1
76 8 3 1320 1
76 8 3 1613 1
76 8 3 1049 1
76 8 4 794 1
76 8 4 1025 0
76 8 4 2661 1
76 8 4 834 1
76 8 4 999 1
76 8 4 1455 1
76 8 4 776 1
76 8 4 874 1
76 8 4 638 1
76 8 4 943 1
76 8 4 1435 1
76 8 4 643 1
76 8 4 1032 1
76 8 4 710 1
76 8 5 864 1
76 8 5 1056 1
76 8 5 801 1
76 8 5 865 1
76 8 5 1025 1
76 8 5 646 1
76 8 5 679 1
76 8 5 834 1
76 8 5 756 1
76 8 5 687 1
76 8 5 689 1
76 8 5 670 1
76 8 5 579 1
76 8 5 818 1
77 1 1 532 1
77 1 1 640 1
77 1 1 585 1
77 1 1 592 1
77 1 1 575 1
77 1 1 451 1
77 1 1 611 1
77 1 1 602 1
77 1 1 739 1
77 1 1 682 1
77 1 1 570 1
77 1 1 485 1
77 1 1 451 1
77 1 1 524 1
77 1 2 587 1
77 1 2 760 1
77 1 2 532 1
77 1 2 625 1
77 1 2 657 1
77 1 2 477 1
77 1 2 484 1
77 1 2 492 1
77 1 2 604 1
77 1 2 400 1
77 1 2 482 1
77 1 2 474 1
77 1 2 451 1
77 1 2 461 1
77 1 3 505 1
77 1 3 437 1
77 1 3 429 1
77 1 3 412 1
77 1 3 442 1
77 1 3 577 1
77 1 3 450 1
77 1 3 436 1
77 1 3 431 0
77 1 3 531 1
77 1 3 414 1
77 1 3 433 1
77 1 3 441 1
77 1 3 621 1
77 1 4 462 1
77 1 4 449 1
77 1 4 586 1
77 1 4 569 1
77 1 4 441 1
77 1 4 457 1
77 1 4 421 1
77 1 4 499 0
77 1 4 635 1
77 1 4 434 1
77 1 4 695 1
77 1 4 452 1
77 1 4 652 1
77 1 4 570 0
77 1 5 476 1
77 1 5 538 0
77 1 5 553 1
77 1 5 444 1
77 1 5 650 1
77 1 5 507 1
77 1 5 501 1
77 1 5 700 1
77 1 5 596 1
77 1 5 452 1
77 1 5 501 1
77 1 5 470 1
77 1 5 412 1
77 1 5 517 1
77 2 1 618 1
77 2 1 411 1
77 2 1 586 1
77 2 1 443 1
77 2 1 459 1
77 2 1 414 1
77 2 1 432 1
77 2 1 403 1
77 2 1 556 1
77 2 1 437 1
77 2 1 619 1
77 2 1 456 1
77 2 1 386 1
77 2 1 444 1
77 2 2 491 1
77 2 2 461 1
77 2 2 593 1
77 2 2 405 1
77 2 2 596 1
77 2 2 437 1
77 2 2 478 1
77 2 2 444 1
77 2 2 383 1
77 2 2 503 1
77 2 2 365 1
77 2 2 379 1
77 2 2 403 1
77 2 2 484 1
77 2 3 434 1
77 2 3 521 1
77 2 3 676 1
77 2 3 592 1
77 2 3 472 1
77 2 3 450 1
77 2 3 396 1
77 2 3 359 1
77 2 3 386 1
77 2 3 435 0
77 2 3 499 0
77 2 3 619 1
77 2 3 884 1
77 2 3 625 1
77 2 4 534 1
77 2 4 486 1
77 2 4 570 1
77 2 4 533 1
77 2 4 410 1
77 2 4 533 1
77 2 4 752 1
77 2 4 446 1
77 2 4 386 1
77 2 4 497 1
77 2 4 569 1
77 2 4 446 1
77 2 4 426 1
77 2 4 435 1
77 2 5 553 1
77 2 5 445 1
77 2 5 463 1
77 2 5 523 1
77 2 5 550 1
77 2 5 520 1
77 2 5 384 1
77 2 5 425 1
77 2 5 359 1
77 2 5 599 1
77 2 5 427 1
77 2 5 348 1
77 2 5 373 1
77 2 5 365 1
77 3 1 381 1
77 3 1 383 1
77 3 1 367 1
77 3 1 463 1
77 3 1 531 1
77 3 1 474 1
77 3 1 510 1
77 3 1 491 1
77 3 1 406 1
77 3 1 394 1
77 3 1 365 1
77 3 1 523 1
77 3 1 385 1
77 3 1 348 1
77 3 2 413 1
77 3 2 443 1
77 3 2 379 1
77 3 2 464 1
77 3 2 419 1
77 3 2 629 1
77 3 2 516 1
77 3 2 371 1
77 3 2 565 1
77 3 2 459 1
77 3 2 446 1
77 3 2 401 1
77 3 2 482 1
77 3 2 506 1
77 3 3 387 1
77 3 3 449 1
77 3 3 405 1
77 3 3 391 1
77 3 3 415 1
77 3 3 401 1
77 3 3 422 1
77 3 3 460 1
77 3 3 440 0
77 3 3 562 1
77 3 3 368 1
77 3 3 823 1
77 3 3 417 1
77 3 3 486 1
77 3 4 359 1
77 3 4 482 1
77 3 4 388 1
77 3 4 1025 1
77 3 4 497 1
77 3 4 398 1
77 3 4 471 1
77 3 4 399 1
77 3 4 409 1
77 3 4 443 0
77 3 4 530 1
77 3 4 600 1
77 3 4 438 1
77 3 4 574 1
77 3 5 374 1
77 3 5 389 1
77 3 5 423 1
77 3 5 514 1
77 3 5 531 1
77 3 5 420 1
77 3 5 459 1
77 3 5 423 1
77 3 5 409 1
77 3 5 633 1
77 3 5 590 1
77 3 5 543 0
77 3 5 604 1
77 3 5 513 1
77 4 1 468 1
77 4 1 371 1
77 4 1 418 1
77 4 1 415 1
77 4 1 482 1
77 4 1 457 1
77 4 1 380 1
77 4 1 466 1
77 4 1 434 1
77 4 1 464 1
77 4 1 454 1
77 4 1 377 1
77 4 1 618 1
77 4 1 409 1
77 4 2 430 1
77 4 2 391 1
77 4 2 461 1
77 4 2 428 1
77 4 2 421 1
77 4 2 426 1
77 4 2 670 1
77 4 2 406 1
77 4 2 413 1
77 4 2 494 1
77 4 2 470 1
77 4 2 434 1
77 4 2 492 1
77 4 2 613 1
77 4 3 436 1
77 4 3 478 1
77 4 3 477 1
77 4 3 390 1
77 4 3 389 1
77 4 3 429 1
77 4 3 452 1
77 4 3 440 1
77 4 3 388 1
77 4 3 413 1
77 4 3 418 1
77 4 3 471 1
77 4 3 399 1
77 4 3 424 1
77 4 4 447 1
77 4 4 380 1
77 4 4 370 1
77 4 4 417 1
77 4 4 452 1
77 4 4 417 1
77 4 4 436 1
77 4 4 496 1
77 4 4 519 1
77 4 4 430 1
77 4 4 696 1
77 4 4 477 1
77 4 4 468 1
77 4 4 1121 1
77 4 5 733 1
77 4 5 416 1
77 4 5 508 1
77 4 5 410 1
77 4 5 439 1
77 4 5 442 1
77 4 5 484 1
77 4 5 413 1
77 4 5 400 1
77 4 5 520 1
77 4 5 454 1
77 4 5 401 0
77 4 5 436 1
77 4 5 524 1
77 5 1 490 1
77 5 1 391 1
77 5 1 355 1
77 5 1 359 1
77 5 1 325 1
77 5 1 339 1
77 5 1 340 1
77 5 1 413 1
77 5 1 371 1
77 5 1 347 1
77 5 1 433 1
77 5 1 314 1
77 5 1 285 1
77 5 1 291 1
77 5 2 385 1
77 5 2 297 1
77 5 2 332 1
77 5 2 359 1
77 5 2 313 1
77 5 2 317 1
77 5 2 369 1
77 5 2 334 1
77 5 2 336 1
77 5 2 347 1
77 5 2 579 1
77 5 2 384 0
77 5 2 475 1
77 5 2 406 1
77 5 3 335 1
77 5 3 346 1
77 5 3 367 1
77 5 3 367 1
77 5 3 538 1
77 5 3 406 0
77 5 3 322 0
77 5 3 534 1
77 5 3 368 1
77 5 3 416 1
77 5 3 449 1
77 5 3 325 1
77 5 3 404 1
77 5 3 388 1
77 5 4 416 1
77 5 4 368 1
77 5 4 635 1
77 5 4 497 1
77 5 4 448 1
77 5 4 544 0
77 5 4 402 1
77 5 4 358 1
77 5 4 339 1
77 5 4 636 1
77 5 4 385 1
77 5 4 460 1
77 5 4 494 1
77 5 4 580 1
77 5 5 390 1
77 5 5 360 1
77 5 5 465 1
77 5 5 333 1
77 5 5 373 1
77 5 5 293 1
77 5 5 360 1
77 5 5 358 1
77 5 5 337 1
77 5 5 438 1
77 5 5 407 1
77 5 5 365 1
77 5 5 609 1
77 5 5 321 1
77 6 1 367 1
77 6 1 651 1
77 6 1 424 1
77 6 1 434 1
77 6 1 412 1
77 6 1 516 1
77 6 1 382 1
77 6 1 449 1
77 6 1 374 1
77 6 1 431 1
77 6 1 366 1
77 6 1 487 1
77 6 1 362 1
77 6 1 439 1
77 6 2 587 1
77 6 2 415 1
77 6 2 462 1
77 6 2 462 1
77 6 2 385 1
77 6 2 428 1
77 6 2 444 1
77 6 2 383 1
77 6 2 318 1
77 6 2 331 1
77 6 2 494 1
77 6 2 370 0
77 6 2 342 1
77 6 2 353 1
77 6 3 399 1
77 6 3 516 1
77 6 3 387 1
77 6 3 503 1
77 6 3 412 1
77 6 3 351 1
77 6 3 372 1
77 6 3 347 0
77 6 3 488 1
77 6 3 656 1
77 6 3 316 1
77 6 3 378 1
77 6 3 321 1
77 6 3 572 1
77 6 4 335 1
77 6 4 383 1
77 6 4 309 1
77 6 4 354 1
77 6 4 537 1
77 6 4 411 1
77 6 4 342 1
77 6 4 342 0
77 6 4 527 0
77 6 4 666 1
77 6 4 494 1
77 6 4 405 1
77 6 4 462 0
77 6 4 748 1
77 6 5 382 1
77 6 5 441 1
77 6 5 361 1
77 6 5 382 1
77 6 5 439 1
77 6 5 361 1
77 6 5 374 1
77 6 5 398 1
77 6 5 417 1
77 6 5 447 1
77 6 5 362 1
77 6 5 315 1
77 6 5 378 1
77 6 5 298 1
77 7 1 576 1
77 7 1 412 1
77 7 1 495 1
77 7 1 472 1
77 7 1 407 0
77 7 1 559 1
77 7 1 420 1
77 7 1 478 1
77 7 1 586 1
77 7 1 505 1
77 7 1 478 0
77 7 1 713 1
77 7 1 547 0
77 7 1 790 1
77 7 2 410 1
77 7 2 480 1
77 7 2 570 1
77 7 2 666 1
77 7 2 788 1
77 7 2 835 1
77 7 2 577 1
77 7 2 537 1
77 7 2 521 1
77 7 2 422 1
77 7 2 405 1
77 7 2 545 0
77 7 2 468 1
77 7 2 493 1
77 7 3 610 1
77 7 3 571 1
77 7 3 418 1
77 7 3 542 1
77 7 3 591 1
77 7 3 561 1
77 7 3 706 1
77 7 3 509 1
77 7 3 591 0
77 7 3 650 1
77 7 3 515 1
77 7 3 507 1
77 7 3 513 1
77 7 3 639 1
77 7 4 572 1
77 7 4 492 1
77 7 4 589 1
77 7 4 555 1
77 7 4 499 1
77 7 4 472 1
77 7 4 460 1
77 7 4 470 1
77 7 4 389 1
77 7 4 504 1
77 7 4 596 1
77 7 4 525 1
77 7 4 452 1
77 7 4 597 1
77 7 5 384 1
77 7 5 434 1
77 7 5 394 1
77 7 5 517 1
77 7 5 395 1
77 7 5 347 1
77 7 5 729 1
77 7 5 509 1
77 7 5 499 1
77 7 5 412 1
77 7 5 420 1
77 7 5 624 1
77 7 5 393 1
77 7 5 547 1
77 8 1 510 1
77 8 1 460 1
77 8 1 472 1
77 8 1 741 1
77 8 1 537 0
77 8 1 642 1
77 8 1 530 1
77 8 1 485 1
77 8 1 511 1
77 8 1 433 1
77 8 1 549 1
77 8 1 486 1
77 8 1 467 1
77 8 1 479 1
77 8 2 542 1
77 8 2 517 1
77 8 2 474 1
77 8 2 587 1
77 8 2 455 1
77 8 2 650 1
77 8 2 534 1
77 8 2 496 1
77 8 2 623 1
77 8 2 588 1
77 8 2 682 1
77 8 2 511 1
77 8 2 634 1
77 8 2 724 1
77 8 3 751 1
77 8 3 576 1
77 8 3 629 1
77 8 3 589 1
77 8 3 495 1
77 8 3 489 0
77 8 3 1051 1
77 8 3 480 1
77 8 3 437 1
77 8 3 1692 1
77 8 3 750 1
77 8 3 558 1
77 8 3 469 1
77 8 3 515 1
77 8 4 438 1
77 8 4 642 1
77 8 4 513 1
77 8 4 464 1
77 8 4 384 1
77 8 4 564 1
77 8 4 548 1
77 8 4 569 1
77 8 4 536 1
77 8 4 555 1
77 8 4 555 1
77 8 4 507 1
77 8 4 539 1
77 8 4 501 1
77 8 5 565 1
77 8 5 455 1
77 8 5 459 1
77 8 5 511 1
77 8 5 590 1
77 8 5 589 1
77 8 5 420 1
77 8 5 475 1
77 8 5 590 0
77 8 5 644 1
77 8 5 542 1
77 8 5 706 1
77 8 5 570 1
77 8 5 509 1
78 1 1 1014 1
78 1 1 1075 1
78 1 1 821 1
78 1 1 755 1
78 1 1 4231 1
78 1 1 632 1
78 1 1 886 1
78 1 1 785 1
78 1 1 942 1
78 1 1 743 1
78 1 1 631 1
78 1 1 971 1
78 1 1 652 1
78 1 1 762 1
78 1 2 774 1
78 1 2 639 1
78 1 2 720 1
78 1 2 799 1
78 1 2 562 1
78 1 2 555 1
78 1 2 703 1
78 1 2 600 1
78 1 2 666 1
78 1 2 686 1
78 1 2 925 1
78 1 2 593 1
78 1 2 545 1
78 1 2 629 1
78 1 3 561 1
78 1 3 576 1
78 1 3 655 1
78 1 3 659 1
78 1 3 596 1
78 1 3 679 1
78 1 3 893 1
78 1 3 580 1
78 1 3 1004 1
78 1 3 946 1
78 1 3 664 1
78 1 3 774 1
78 1 3 653 1
78 1 3 658 1
78 1 4 650 1
78 1 4 658 1
78 1 4 1069 1
78 1 4 561 1
78 1 4 861 1
78 1 4 606 1
78 1 4 519 1
78 1 4 827 1
78 1 4 637 1
78 1 4 592 1
78 1 4 642 1
78 1 4 725 1
78 1 4 721 1
78 1 4 571 1
78 1 5 774 1
78 1 5 571 1
78 1 5 582 1
78 1 5 617 1
78 1 5 632 1
78 1 5 673 1
78 1 5 692 1
78 1 5 982 1
78 1 5 726 1
78 1 5 525 1
78 1 5 765 1
78 1 5 691 1
78 1 5 609 1
78 1 5 604 1
78 2 1 1081 1
78 2 1 662 1
78 2 1 1896 0
78 2 1 773 1
78 2 1 683 1
78 2 1 684 1
78 2 1 1157 0
78 2 1 669 0
78 2 1 3565 1
78 2 1 732 1
78 2 1 766 1
78 2 1 873 0
78 2 1 834 1
78 2 1 861 1
78 2 2 995 0
78 2 2 1602 1
78 2 2 813 1
78 2 2 752 1
78 2 2 617 1
78 2 2 723 1
78 2 2 645 1
78 2 2 733 1
78 2 2 747 1
78 2 2 678 1
78 2 2 775 1
78 2 2 594 1
78 2 2 613 1
78 2 2 605 1
78 2 3 640 1
78 2 3 619 1
78 2 3 819 1
78 2 3 752 1
78 2 3 539 1
78 2 3 567 1
78 2 3 509 1
78 2 3 520 1
78 2 3 678 1
78 2 3 523 1
78 2 3 667 1
78 2 3 718 1
78 2 3 570 1
78 2 3 603 1
78 2 4 638 1
78 2 4 523 1
78 2 4 695 1
78 2 4 561 0
78 2 4 1289 1
78 2 4 677 1
78 2 4 637 1
78 2 4 541 1
78 2 4 640 1
78 2 4 583 1
78 2 4 616 1
78 2 4 686 1
78 2 4 565 1
78 2 4 500 1
78 2 5 575 1
78 2 5 488 1
78 2 5 972 1
78 2 5 516 1
78 2 5 595 1
78 2 5 585 1
78 2 5 606 1
78 2 5 507 1
78 2 5 577 1
78 2 5 518 1
78 2 5 881 1
78 2 5 534 1
78 2 5 813 1
78 2 5 547 1
78 3 1 456 1
78 3 1 775 1
78 3 1 578 1
78 3 1 576 1
78 3 1 411 1
78 3 1 517 1
78 3 1 546 1
78 3 1 570 1
78 3 1 542 1
78 3 1 594 1
78 3 1 622 1
78 3 1 509 1
78 3 1 460 1
78 3 1 488 1
78 3 2 383 1
78 3 2 457 1
78 3 2 453 1
78 3 2 412 1
78 3 2 771 1
78 3 2 490 1
78 3 2 575 1
78 3 2 565 1
78 3 2 519 1
78 3 2 539 1
78 3 2 612 1
78 3 2 459 1
78 3 2 539 1
78 3 2 613 1
78 3 3 413 1
78 3 3 589 1
78 3 3 542 1
78 3 3 639 1
78 3 3 493 1
78 3 3 548 1
78 3 3 496 1
78 3 3 520 1
78 3 3 486 1
78 3 3 655 1
78 3 3 643 1
78 3 3 530 1
78 3 3 422 1
78 3 3 546 1
78 3 4 466 1
78 3 4 488 1
78 3 4 428 1
78 3 4 529 1
78 3 4 446 1
78 3 4 516 1
78 3 4 512 1
78 3 4 408 1
78 3 4 491 1
78 3 4 469 1
78 3 4 476 1
78 3 4 522 1
78 3 4 551 1
78 3 4 652 1
78 3 5 629 1
78 3 5 540 1
78 3 5 615 1
78 3 5 400 1
78 3 5 680 1
78 3 5 458 1
78 3 5 548 1
78 3 5 441 1
78 3 5 776 1
78 3 5 549 1
78 3 5 602 1
78 3 5 484 1
78 3 5 443 1
78 3 5 584 1
78 4 1 524 1
78 4 1 588 1
78 4 1 623 1
78 4 1 524 1
78 4 1 542 1
78 4 1 594 1
78 4 1 467 1
78 4 1 494 1
78 4 1 543 1
78 4 1 717 1
78 4 1 530 1
78 4 1 899 1
78 4 1 776 1
78 4 1 461 1
78 4 2 375 1
78 4 2 537 1
78 4 2 520 1
78 4 2 496 1
78 4 2 543 1
78 4 2 626 1
78 4 2 881 1
78 4 2 429 1
78 4 2 453 1
78 4 2 457 1
78 4 2 477 1
78 4 2 584 1
78 4 2 397 1
78 4 2 496 1
78 4 3 422 1
78 4 3 722 1
78 4 3 515 1
78 4 3 410 1
78 4 3 478 1
78 4 3 531 1
78 4 3 462 1
78 4 3 492 1
78 4 3 609 1
78 4 3 494 1
78 4 3 557 1
78 4 3 505 1
78 4 3 540 1
78 4 3 492 1
78 4 4 638 1
78 4 4 410 1
78 4 4 538 1
78 4 4 658 1
78 4 4 494 1
78 4 4 496 1
78 4 4 589 1
78 4 4 563 1
78 4 4 496 1
78 4 4 474 1
78 4 4 505 1
78 4 4 524 1
78 4 4 497 1
78 4 4 752 1
78 4 5 771 1
78 4 5 476 1
78 4 5 1065 1
78 4 5 468 1
78 4 5 543 1
78 4 5 477 1
78 4 5 605 1
78 4 5 499 1
78 4 5 498 1
78 4 5 674 1
78 4 5 464 1
78 4 5 606 1
78 4 5 543 1
78 4 5 540 1
78 5 1 505 1
78 5 1 393 1
78 5 1 512 1
78 5 1 379 1
78 5 1 482 1
78 5 1 381 1
78 5 1 414 1
78 5 1 487 1
78 5 1 479 1
78 5 1 365 1
78 5 1 481 1
78 5 1 372 1
78 5 1 365 1
78 5 1 404 1
78 5 2 437 1
78 5 2 516 1
78 5 2 281 1
78 5 2 481 1
78 5 2 419 1
78 5 2 410 0
78 5 2 833 1
78 5 2 609 1
78 5 2 516 1
78 5 2 481 1
78 5 2 418 1
78 5 2 555 1
78 5 2 401 1
78 5 2 499 1
78 5 3 423 1
78 5 3 551 1
78 5 3 375 1
